id;new_poste;Y1A_genre;Outil;Frequence
239;Data Scientist;Une femme;tableau;Jamais
239;Data Scientist;Une femme;qlik;Jamais
239;Data Scientist;Une femme;excel;Occasionnellement
239;Data Scientist;Une femme;sql;Régulièrement
239;Data Scientist;Une femme;spark;Jamais
239;Data Scientist;Une femme;spss;Jamais
239;Data Scientist;Une femme;c_java;Jamais
239;Data Scientist;Une femme;datastudio;Jamais
239;Data Scientist;Une femme;matlab;Jamais
241;Data Analyst;Un homme;python;Régulièrement
241;Data Analyst;Un homme;r;Jamais
241;Data Analyst;Un homme;sas;Jamais
241;Data Analyst;Un homme;powerBI;Régulièrement
241;Data Analyst;Un homme;tableau;Jamais
241;Data Analyst;Un homme;qlik;Jamais
241;Data Analyst;Un homme;excel;Occasionnellement
241;Data Analyst;Un homme;sql;Régulièrement
241;Data Analyst;Un homme;spark;Régulièrement
241;Data Analyst;Un homme;spss;Jamais
241;Data Analyst;Un homme;c_java;Jamais
241;Data Analyst;Un homme;datastudio;Occasionnellement
241;Data Analyst;Un homme;matlab;Jamais
242;Data Scientist;Un homme;python;Régulièrement
242;Data Scientist;Un homme;r;Jamais
242;Data Scientist;Un homme;sas;Jamais
242;Data Scientist;Un homme;powerBI;Occasionnellement
242;Data Scientist;Un homme;tableau;Jamais
242;Data Scientist;Un homme;qlik;Jamais
242;Data Scientist;Un homme;excel;Occasionnellement
242;Data Scientist;Un homme;sql;Régulièrement
242;Data Scientist;Un homme;spark;Régulièrement
242;Data Scientist;Un homme;spss;Jamais
242;Data Scientist;Un homme;c_java;Jamais
242;Data Scientist;Un homme;datastudio;Jamais
242;Data Scientist;Un homme;matlab;Jamais
243;Data Scientist;Une femme;python;Régulièrement
243;Data Scientist;Une femme;r;Jamais
243;Data Scientist;Une femme;sas;Jamais
243;Data Scientist;Une femme;powerBI;Jamais
243;Data Scientist;Une femme;tableau;Jamais
243;Data Scientist;Une femme;qlik;Jamais
243;Data Scientist;Une femme;excel;Régulièrement
243;Data Scientist;Une femme;sql;Occasionnellement
243;Data Scientist;Une femme;spark;Jamais
243;Data Scientist;Une femme;spss;Jamais
243;Data Scientist;Une femme;c_java;Jamais
243;Data Scientist;Une femme;datastudio;Jamais
243;Data Scientist;Une femme;matlab;Jamais
245;Data Scientist;Un homme;python;Régulièrement
245;Data Scientist;Un homme;r;Occasionnellement
245;Data Scientist;Un homme;sas;Jamais
245;Data Scientist;Un homme;powerBI;Jamais
245;Data Scientist;Un homme;tableau;Jamais
245;Data Scientist;Un homme;qlik;Jamais
245;Data Scientist;Un homme;excel;Occasionnellement
245;Data Scientist;Un homme;sql;Régulièrement
245;Data Scientist;Un homme;spark;Occasionnellement
245;Data Scientist;Un homme;spss;Jamais
245;Data Scientist;Un homme;c_java;Jamais
245;Data Scientist;Un homme;datastudio;Jamais
245;Data Scientist;Un homme;matlab;Jamais
249;Data Engineer;Un homme;python;Régulièrement
249;Data Engineer;Un homme;r;Jamais
249;Data Engineer;Un homme;sas;Jamais
249;Data Engineer;Un homme;powerBI;Occasionnellement
249;Data Engineer;Un homme;tableau;Occasionnellement
249;Data Engineer;Un homme;qlik;Jamais
249;Data Engineer;Un homme;excel;Occasionnellement
249;Data Engineer;Un homme;sql;Régulièrement
249;Data Engineer;Un homme;spark;Régulièrement
249;Data Engineer;Un homme;spss;Jamais
249;Data Engineer;Un homme;c_java;Jamais
249;Data Engineer;Un homme;datastudio;Régulièrement
249;Data Engineer;Un homme;matlab;Jamais
251;Data Analyst;Un homme;python;Régulièrement
251;Data Analyst;Un homme;r;Régulièrement
251;Data Analyst;Un homme;sas;Jamais
251;Data Analyst;Un homme;powerBI;Occasionnellement
251;Data Analyst;Un homme;tableau;Jamais
251;Data Analyst;Un homme;qlik;Jamais
251;Data Analyst;Un homme;excel;Régulièrement
251;Data Analyst;Un homme;sql;Occasionnellement
251;Data Analyst;Un homme;spark;Jamais
251;Data Analyst;Un homme;spss;Régulièrement
251;Data Analyst;Un homme;c_java;Jamais
251;Data Analyst;Un homme;datastudio;Jamais
251;Data Analyst;Un homme;matlab;Jamais
252;Data Analyst;Un homme;python;Occasionnellement
252;Data Analyst;Un homme;r;Jamais
252;Data Analyst;Un homme;sas;Jamais
252;Data Analyst;Un homme;powerBI;Régulièrement
252;Data Analyst;Un homme;tableau;Jamais
252;Data Analyst;Un homme;qlik;Jamais
252;Data Analyst;Un homme;excel;Régulièrement
252;Data Analyst;Un homme;sql;Régulièrement
252;Data Analyst;Un homme;spark;Occasionnellement
252;Data Analyst;Un homme;spss;Jamais
252;Data Analyst;Un homme;c_java;Jamais
252;Data Analyst;Un homme;datastudio;Jamais
252;Data Analyst;Un homme;matlab;Jamais
257;Data Analyst;Un homme;python;Occasionnellement
257;Data Analyst;Un homme;r;Jamais
257;Data Analyst;Un homme;sas;Jamais
257;Data Analyst;Un homme;powerBI;Régulièrement
257;Data Analyst;Un homme;tableau;Jamais
257;Data Analyst;Un homme;qlik;Jamais
257;Data Analyst;Un homme;excel;Régulièrement
257;Data Analyst;Un homme;sql;Régulièrement
257;Data Analyst;Un homme;spark;Jamais
257;Data Analyst;Un homme;spss;Jamais
257;Data Analyst;Un homme;c_java;Jamais
257;Data Analyst;Un homme;datastudio;Jamais
257;Data Analyst;Un homme;matlab;Jamais
258;Data Analyst;Un homme;python;Occasionnellement
258;Data Analyst;Un homme;r;Jamais
258;Data Analyst;Un homme;sas;Jamais
258;Data Analyst;Un homme;powerBI;Régulièrement
258;Data Analyst;Un homme;tableau;Jamais
258;Data Analyst;Un homme;qlik;Jamais
258;Data Analyst;Un homme;excel;Régulièrement
258;Data Analyst;Un homme;sql;Régulièrement
258;Data Analyst;Un homme;spark;Jamais
258;Data Analyst;Un homme;spss;Jamais
258;Data Analyst;Un homme;c_java;Jamais
258;Data Analyst;Un homme;datastudio;Jamais
258;Data Analyst;Un homme;matlab;Jamais
259;Data Analyst;Un homme;python;Occasionnellement
259;Data Analyst;Un homme;r;Jamais
259;Data Analyst;Un homme;sas;Jamais
259;Data Analyst;Un homme;powerBI;Régulièrement
259;Data Analyst;Un homme;tableau;Jamais
259;Data Analyst;Un homme;qlik;Jamais
259;Data Analyst;Un homme;excel;Régulièrement
259;Data Analyst;Un homme;sql;Régulièrement
259;Data Analyst;Un homme;spark;Jamais
259;Data Analyst;Un homme;spss;Jamais
259;Data Analyst;Un homme;c_java;Jamais
259;Data Analyst;Un homme;datastudio;Jamais
259;Data Analyst;Un homme;matlab;Jamais
260;Data Scientist;Une femme;python;Occasionnellement
260;Data Scientist;Une femme;r;Jamais
260;Data Scientist;Une femme;sas;Jamais
260;Data Scientist;Une femme;powerBI;Régulièrement
260;Data Scientist;Une femme;tableau;Régulièrement
260;Data Scientist;Une femme;qlik;Jamais
260;Data Scientist;Une femme;excel;Régulièrement
260;Data Scientist;Une femme;sql;Régulièrement
260;Data Scientist;Une femme;spark;Jamais
260;Data Scientist;Une femme;spss;Jamais
260;Data Scientist;Une femme;c_java;Jamais
260;Data Scientist;Une femme;datastudio;Jamais
260;Data Scientist;Une femme;matlab;Jamais
261;Data Scientist;NA;python;Jamais
261;Data Scientist;NA;r;Jamais
261;Data Scientist;NA;sas;Jamais
261;Data Scientist;NA;powerBI;Jamais
261;Data Scientist;NA;tableau;Jamais
261;Data Scientist;NA;qlik;Jamais
261;Data Scientist;NA;excel;Jamais
261;Data Scientist;NA;sql;Jamais
261;Data Scientist;NA;spark;Jamais
261;Data Scientist;NA;spss;Jamais
261;Data Scientist;NA;c_java;Jamais
261;Data Scientist;NA;datastudio;Jamais
261;Data Scientist;NA;matlab;Jamais
262;Data Analyst;Un homme;python;Jamais
262;Data Analyst;Un homme;r;Jamais
262;Data Analyst;Un homme;sas;Jamais
262;Data Analyst;Un homme;powerBI;Jamais
262;Data Analyst;Un homme;tableau;Jamais
262;Data Analyst;Un homme;qlik;Jamais
262;Data Analyst;Un homme;excel;Occasionnellement
262;Data Analyst;Un homme;sql;Jamais
262;Data Analyst;Un homme;spark;Jamais
262;Data Analyst;Un homme;spss;Jamais
262;Data Analyst;Un homme;c_java;Jamais
262;Data Analyst;Un homme;datastudio;Jamais
262;Data Analyst;Un homme;matlab;Jamais
264;Data Scientist;NA;python;Jamais
264;Data Scientist;NA;r;Jamais
264;Data Scientist;NA;sas;Jamais
264;Data Scientist;NA;powerBI;Jamais
264;Data Scientist;NA;tableau;Jamais
264;Data Scientist;NA;qlik;Jamais
264;Data Scientist;NA;excel;Jamais
264;Data Scientist;NA;sql;Jamais
264;Data Scientist;NA;spark;Jamais
264;Data Scientist;NA;spss;Jamais
264;Data Scientist;NA;c_java;Jamais
264;Data Scientist;NA;datastudio;Jamais
264;Data Scientist;NA;matlab;Jamais
265;Data Scientist;Un homme;python;Régulièrement
265;Data Scientist;Un homme;r;Occasionnellement
265;Data Scientist;Un homme;sas;Régulièrement
265;Data Scientist;Un homme;powerBI;Régulièrement
265;Data Scientist;Un homme;tableau;Occasionnellement
265;Data Scientist;Un homme;qlik;Jamais
265;Data Scientist;Un homme;excel;Régulièrement
265;Data Scientist;Un homme;sql;Régulièrement
265;Data Scientist;Un homme;spark;Occasionnellement
265;Data Scientist;Un homme;spss;Jamais
265;Data Scientist;Un homme;c_java;Jamais
265;Data Scientist;Un homme;datastudio;Jamais
265;Data Scientist;Un homme;matlab;Jamais
266;Data Analyst;Un homme;python;Jamais
266;Data Analyst;Un homme;r;Jamais
266;Data Analyst;Un homme;sas;Jamais
266;Data Analyst;Un homme;powerBI;Occasionnellement
266;Data Analyst;Un homme;tableau;Jamais
266;Data Analyst;Un homme;qlik;Régulièrement
266;Data Analyst;Un homme;excel;Régulièrement
266;Data Analyst;Un homme;sql;Régulièrement
266;Data Analyst;Un homme;spark;Jamais
266;Data Analyst;Un homme;spss;Jamais
266;Data Analyst;Un homme;c_java;Jamais
266;Data Analyst;Un homme;datastudio;Jamais
266;Data Analyst;Un homme;matlab;Jamais
267;Data Scientist;Une femme;python;Régulièrement
267;Data Scientist;Une femme;r;Jamais
267;Data Scientist;Une femme;sas;Jamais
267;Data Scientist;Une femme;powerBI;Jamais
267;Data Scientist;Une femme;tableau;Jamais
267;Data Scientist;Une femme;qlik;Jamais
267;Data Scientist;Une femme;excel;Occasionnellement
267;Data Scientist;Une femme;sql;Régulièrement
267;Data Scientist;Une femme;spark;Jamais
267;Data Scientist;Une femme;spss;Jamais
267;Data Scientist;Une femme;c_java;Jamais
267;Data Scientist;Une femme;datastudio;Jamais
267;Data Scientist;Une femme;matlab;Jamais
268;Data Analyst;NA;python;Jamais
268;Data Analyst;NA;r;Jamais
268;Data Analyst;NA;sas;Jamais
268;Data Analyst;NA;powerBI;Occasionnellement
268;Data Analyst;NA;tableau;Jamais
268;Data Analyst;NA;qlik;Jamais
268;Data Analyst;NA;excel;Régulièrement
268;Data Analyst;NA;sql;Occasionnellement
268;Data Analyst;NA;spark;Jamais
268;Data Analyst;NA;spss;Jamais
268;Data Analyst;NA;c_java;Jamais
268;Data Analyst;NA;datastudio;Jamais
268;Data Analyst;NA;matlab;Jamais
269;Data Analyst;Un homme;python;Régulièrement
269;Data Analyst;Un homme;r;Jamais
269;Data Analyst;Un homme;sas;Jamais
269;Data Analyst;Un homme;powerBI;Régulièrement
269;Data Analyst;Un homme;tableau;Jamais
269;Data Analyst;Un homme;qlik;Jamais
269;Data Analyst;Un homme;excel;Régulièrement
269;Data Analyst;Un homme;sql;Régulièrement
269;Data Analyst;Un homme;spark;Jamais
269;Data Analyst;Un homme;spss;Jamais
269;Data Analyst;Un homme;c_java;Jamais
269;Data Analyst;Un homme;datastudio;Occasionnellement
269;Data Analyst;Un homme;matlab;Jamais
271;Data Analyst;Une femme;python;Occasionnellement
271;Data Analyst;Une femme;r;Jamais
271;Data Analyst;Une femme;sas;Jamais
271;Data Analyst;Une femme;powerBI;Jamais
271;Data Analyst;Une femme;tableau;Jamais
271;Data Analyst;Une femme;qlik;Jamais
271;Data Analyst;Une femme;excel;Occasionnellement
271;Data Analyst;Une femme;sql;Régulièrement
271;Data Analyst;Une femme;spark;Jamais
271;Data Analyst;Une femme;spss;Jamais
271;Data Analyst;Une femme;c_java;Jamais
271;Data Analyst;Une femme;datastudio;Jamais
271;Data Analyst;Une femme;matlab;Jamais
274;Data Analyst;Un homme;python;Occasionnellement
274;Data Analyst;Un homme;r;Jamais
274;Data Analyst;Un homme;sas;Jamais
274;Data Analyst;Un homme;powerBI;Régulièrement
274;Data Analyst;Un homme;tableau;Jamais
274;Data Analyst;Un homme;qlik;Jamais
274;Data Analyst;Un homme;excel;Régulièrement
274;Data Analyst;Un homme;sql;Jamais
274;Data Analyst;Un homme;spark;Jamais
274;Data Analyst;Un homme;spss;Jamais
274;Data Analyst;Un homme;c_java;Jamais
274;Data Analyst;Un homme;datastudio;Jamais
274;Data Analyst;Un homme;matlab;Jamais
275;Data Scientist;Une femme;python;Occasionnellement
275;Data Scientist;Une femme;r;Occasionnellement
275;Data Scientist;Une femme;sas;Régulièrement
275;Data Scientist;Une femme;powerBI;Jamais
275;Data Scientist;Une femme;tableau;Jamais
275;Data Scientist;Une femme;qlik;Jamais
275;Data Scientist;Une femme;excel;Jamais
275;Data Scientist;Une femme;sql;Occasionnellement
275;Data Scientist;Une femme;spark;Jamais
275;Data Scientist;Une femme;spss;Jamais
275;Data Scientist;Une femme;c_java;Jamais
275;Data Scientist;Une femme;datastudio;Jamais
275;Data Scientist;Une femme;matlab;Jamais
277;Data Scientist;Une femme;python;Régulièrement
277;Data Scientist;Une femme;r;Jamais
277;Data Scientist;Une femme;sas;Jamais
277;Data Scientist;Une femme;powerBI;Jamais
277;Data Scientist;Une femme;tableau;Jamais
277;Data Scientist;Une femme;qlik;Jamais
277;Data Scientist;Une femme;excel;Occasionnellement
277;Data Scientist;Une femme;sql;Jamais
277;Data Scientist;Une femme;spark;Jamais
277;Data Scientist;Une femme;spss;Jamais
277;Data Scientist;Une femme;c_java;Jamais
277;Data Scientist;Une femme;datastudio;Jamais
277;Data Scientist;Une femme;matlab;Jamais
278;Data Analyst;Une femme;python;Occasionnellement
278;Data Analyst;Une femme;r;Jamais
278;Data Analyst;Une femme;sas;Jamais
278;Data Analyst;Une femme;powerBI;Régulièrement
278;Data Analyst;Une femme;tableau;Jamais
278;Data Analyst;Une femme;qlik;Jamais
278;Data Analyst;Une femme;excel;Régulièrement
278;Data Analyst;Une femme;sql;Régulièrement
278;Data Analyst;Une femme;spark;Jamais
278;Data Analyst;Une femme;spss;Jamais
278;Data Analyst;Une femme;c_java;Jamais
278;Data Analyst;Une femme;datastudio;Jamais
278;Data Analyst;Une femme;matlab;Jamais
279;Data Analyst;Une femme;python;Occasionnellement
279;Data Analyst;Une femme;r;Jamais
279;Data Analyst;Une femme;sas;Jamais
279;Data Analyst;Une femme;powerBI;Régulièrement
279;Data Analyst;Une femme;tableau;Jamais
279;Data Analyst;Une femme;qlik;Jamais
279;Data Analyst;Une femme;excel;Régulièrement
279;Data Analyst;Une femme;sql;Occasionnellement
279;Data Analyst;Une femme;spark;Jamais
279;Data Analyst;Une femme;spss;Jamais
279;Data Analyst;Une femme;c_java;Jamais
279;Data Analyst;Une femme;datastudio;Jamais
279;Data Analyst;Une femme;matlab;Jamais
280;Data Analyst;Un homme;python;Occasionnellement
280;Data Analyst;Un homme;r;Occasionnellement
280;Data Analyst;Un homme;sas;Jamais
280;Data Analyst;Un homme;powerBI;Jamais
280;Data Analyst;Un homme;tableau;Jamais
280;Data Analyst;Un homme;qlik;Jamais
280;Data Analyst;Un homme;excel;Jamais
280;Data Analyst;Un homme;sql;Régulièrement
280;Data Analyst;Un homme;spark;Jamais
280;Data Analyst;Un homme;spss;Jamais
280;Data Analyst;Un homme;c_java;Jamais
280;Data Analyst;Un homme;datastudio;Régulièrement
280;Data Analyst;Un homme;matlab;Jamais
281;Data Engineer;Une femme;python;Régulièrement
281;Data Engineer;Une femme;r;Jamais
281;Data Engineer;Une femme;sas;Jamais
281;Data Engineer;Une femme;powerBI;Jamais
281;Data Engineer;Une femme;tableau;Jamais
281;Data Engineer;Une femme;qlik;Jamais
281;Data Engineer;Une femme;excel;Jamais
281;Data Engineer;Une femme;sql;Occasionnellement
281;Data Engineer;Une femme;spark;Occasionnellement
281;Data Engineer;Une femme;spss;Jamais
281;Data Engineer;Une femme;c_java;Régulièrement
281;Data Engineer;Une femme;datastudio;Jamais
281;Data Engineer;Une femme;matlab;Jamais
283;Data Analyst;NA;python;Jamais
283;Data Analyst;NA;r;Jamais
283;Data Analyst;NA;sas;Jamais
283;Data Analyst;NA;powerBI;Jamais
283;Data Analyst;NA;tableau;Jamais
283;Data Analyst;NA;qlik;Jamais
283;Data Analyst;NA;excel;Régulièrement
283;Data Analyst;NA;sql;Jamais
283;Data Analyst;NA;spark;Jamais
283;Data Analyst;NA;spss;Jamais
283;Data Analyst;NA;c_java;Jamais
283;Data Analyst;NA;datastudio;Jamais
283;Data Analyst;NA;matlab;Jamais
285;Data Analyst;Un homme;python;Régulièrement
285;Data Analyst;Un homme;r;Jamais
285;Data Analyst;Un homme;sas;Jamais
285;Data Analyst;Un homme;powerBI;Régulièrement
285;Data Analyst;Un homme;tableau;Jamais
285;Data Analyst;Un homme;qlik;Jamais
285;Data Analyst;Un homme;excel;Régulièrement
285;Data Analyst;Un homme;sql;Jamais
285;Data Analyst;Un homme;spark;Jamais
285;Data Analyst;Un homme;spss;Jamais
285;Data Analyst;Un homme;c_java;Jamais
285;Data Analyst;Un homme;datastudio;Jamais
285;Data Analyst;Un homme;matlab;Jamais
289;Data Scientist;Un homme;python;Régulièrement
289;Data Scientist;Un homme;r;Jamais
289;Data Scientist;Un homme;sas;Jamais
289;Data Scientist;Un homme;powerBI;Jamais
289;Data Scientist;Un homme;tableau;Jamais
289;Data Scientist;Un homme;qlik;Jamais
289;Data Scientist;Un homme;excel;Jamais
289;Data Scientist;Un homme;sql;Régulièrement
289;Data Scientist;Un homme;spark;Occasionnellement
289;Data Scientist;Un homme;spss;Jamais
289;Data Scientist;Un homme;c_java;Jamais
289;Data Scientist;Un homme;datastudio;Occasionnellement
289;Data Scientist;Un homme;matlab;Jamais
290;Data Analyst;NA;python;Régulièrement
290;Data Analyst;NA;r;Jamais
290;Data Analyst;NA;sas;Jamais
290;Data Analyst;NA;powerBI;Régulièrement
290;Data Analyst;NA;tableau;Jamais
290;Data Analyst;NA;qlik;Jamais
290;Data Analyst;NA;excel;Occasionnellement
290;Data Analyst;NA;sql;Régulièrement
290;Data Analyst;NA;spark;Jamais
290;Data Analyst;NA;spss;Jamais
290;Data Analyst;NA;c_java;Jamais
290;Data Analyst;NA;datastudio;Jamais
290;Data Analyst;NA;matlab;Jamais
297;Data Scientist;Un homme;python;Régulièrement
297;Data Scientist;Un homme;r;Jamais
297;Data Scientist;Un homme;sas;Jamais
297;Data Scientist;Un homme;powerBI;Occasionnellement
297;Data Scientist;Un homme;tableau;Jamais
297;Data Scientist;Un homme;qlik;Jamais
297;Data Scientist;Un homme;excel;Régulièrement
297;Data Scientist;Un homme;sql;Régulièrement
297;Data Scientist;Un homme;spark;Jamais
297;Data Scientist;Un homme;spss;Jamais
297;Data Scientist;Un homme;c_java;Jamais
297;Data Scientist;Un homme;datastudio;Régulièrement
297;Data Scientist;Un homme;matlab;Jamais
298;Data Analyst;Une femme;python;Occasionnellement
298;Data Analyst;Une femme;r;Jamais
298;Data Analyst;Une femme;sas;Jamais
298;Data Analyst;Une femme;powerBI;Occasionnellement
298;Data Analyst;Une femme;tableau;Régulièrement
298;Data Analyst;Une femme;qlik;Jamais
298;Data Analyst;Une femme;excel;Occasionnellement
298;Data Analyst;Une femme;sql;Régulièrement
298;Data Analyst;Une femme;spark;Jamais
298;Data Analyst;Une femme;spss;Jamais
298;Data Analyst;Une femme;c_java;Jamais
298;Data Analyst;Une femme;datastudio;Jamais
298;Data Analyst;Une femme;matlab;Jamais
302;Data Analyst;Une femme;python;Jamais
302;Data Analyst;Une femme;r;Occasionnellement
302;Data Analyst;Une femme;sas;Jamais
302;Data Analyst;Une femme;powerBI;Régulièrement
302;Data Analyst;Une femme;tableau;Jamais
302;Data Analyst;Une femme;qlik;Jamais
302;Data Analyst;Une femme;excel;Régulièrement
302;Data Analyst;Une femme;sql;Occasionnellement
302;Data Analyst;Une femme;spark;Jamais
302;Data Analyst;Une femme;spss;Jamais
302;Data Analyst;Une femme;c_java;Jamais
302;Data Analyst;Une femme;datastudio;Jamais
302;Data Analyst;Une femme;matlab;Jamais
303;Data Scientist;Un homme;python;Occasionnellement
303;Data Scientist;Un homme;r;Jamais
303;Data Scientist;Un homme;sas;Jamais
303;Data Scientist;Un homme;powerBI;Occasionnellement
303;Data Scientist;Un homme;tableau;Jamais
303;Data Scientist;Un homme;qlik;Jamais
303;Data Scientist;Un homme;excel;Régulièrement
303;Data Scientist;Un homme;sql;Régulièrement
303;Data Scientist;Un homme;spark;Jamais
303;Data Scientist;Un homme;spss;Jamais
303;Data Scientist;Un homme;c_java;Jamais
303;Data Scientist;Un homme;datastudio;Jamais
303;Data Scientist;Un homme;matlab;Jamais
305;Data Scientist;NA;python;Régulièrement
305;Data Scientist;NA;r;Régulièrement
305;Data Scientist;NA;sas;Occasionnellement
305;Data Scientist;NA;powerBI;Occasionnellement
305;Data Scientist;NA;tableau;Jamais
305;Data Scientist;NA;qlik;Jamais
305;Data Scientist;NA;excel;Occasionnellement
305;Data Scientist;NA;sql;Régulièrement
305;Data Scientist;NA;spark;Jamais
305;Data Scientist;NA;spss;Jamais
305;Data Scientist;NA;c_java;Jamais
305;Data Scientist;NA;datastudio;Jamais
305;Data Scientist;NA;matlab;Jamais
306;Data Scientist;Un homme;python;Jamais
306;Data Scientist;Un homme;r;Régulièrement
306;Data Scientist;Un homme;sas;Jamais
306;Data Scientist;Un homme;powerBI;Jamais
306;Data Scientist;Un homme;tableau;Jamais
306;Data Scientist;Un homme;qlik;Jamais
306;Data Scientist;Un homme;excel;Régulièrement
306;Data Scientist;Un homme;sql;Jamais
306;Data Scientist;Un homme;spark;Jamais
306;Data Scientist;Un homme;spss;Jamais
306;Data Scientist;Un homme;c_java;Jamais
306;Data Scientist;Un homme;datastudio;Jamais
306;Data Scientist;Un homme;matlab;Jamais
308;Data Analyst;Un homme;python;Régulièrement
308;Data Analyst;Un homme;r;Jamais
308;Data Analyst;Un homme;sas;Jamais
308;Data Analyst;Un homme;powerBI;Occasionnellement
308;Data Analyst;Un homme;tableau;Régulièrement
308;Data Analyst;Un homme;qlik;Jamais
308;Data Analyst;Un homme;excel;Jamais
308;Data Analyst;Un homme;sql;Jamais
308;Data Analyst;Un homme;spark;Jamais
308;Data Analyst;Un homme;spss;Jamais
308;Data Analyst;Un homme;c_java;Jamais
308;Data Analyst;Un homme;datastudio;Jamais
308;Data Analyst;Un homme;matlab;Jamais
313;Data Analyst;Un homme;python;Occasionnellement
313;Data Analyst;Un homme;r;Occasionnellement
313;Data Analyst;Un homme;sas;Jamais
313;Data Analyst;Un homme;powerBI;Régulièrement
313;Data Analyst;Un homme;tableau;Jamais
313;Data Analyst;Un homme;qlik;Jamais
313;Data Analyst;Un homme;excel;Régulièrement
313;Data Analyst;Un homme;sql;Régulièrement
313;Data Analyst;Un homme;spark;Jamais
313;Data Analyst;Un homme;spss;Jamais
313;Data Analyst;Un homme;c_java;Jamais
313;Data Analyst;Un homme;datastudio;Jamais
313;Data Analyst;Un homme;matlab;Jamais
315;Data Scientist;Un homme;python;Régulièrement
315;Data Scientist;Un homme;r;Jamais
315;Data Scientist;Un homme;sas;Jamais
315;Data Scientist;Un homme;powerBI;Jamais
315;Data Scientist;Un homme;tableau;Jamais
315;Data Scientist;Un homme;qlik;Jamais
315;Data Scientist;Un homme;excel;Occasionnellement
315;Data Scientist;Un homme;sql;Régulièrement
315;Data Scientist;Un homme;spark;Jamais
315;Data Scientist;Un homme;spss;Jamais
315;Data Scientist;Un homme;c_java;Jamais
315;Data Scientist;Un homme;datastudio;Jamais
315;Data Scientist;Un homme;matlab;Jamais
316;Data Engineer;Une femme;python;Régulièrement
316;Data Engineer;Une femme;r;Occasionnellement
316;Data Engineer;Une femme;sas;Jamais
316;Data Engineer;Une femme;powerBI;Occasionnellement
316;Data Engineer;Une femme;tableau;Occasionnellement
316;Data Engineer;Une femme;qlik;Jamais
316;Data Engineer;Une femme;excel;Occasionnellement
316;Data Engineer;Une femme;sql;Occasionnellement
316;Data Engineer;Une femme;spark;Jamais
316;Data Engineer;Une femme;spss;Occasionnellement
316;Data Engineer;Une femme;c_java;Jamais
316;Data Engineer;Une femme;datastudio;Jamais
316;Data Engineer;Une femme;matlab;Jamais
317;Data Scientist;Une femme;python;Régulièrement
317;Data Scientist;Une femme;r;Occasionnellement
317;Data Scientist;Une femme;sas;Jamais
317;Data Scientist;Une femme;powerBI;Jamais
317;Data Scientist;Une femme;tableau;Jamais
317;Data Scientist;Une femme;qlik;Jamais
317;Data Scientist;Une femme;excel;Régulièrement
317;Data Scientist;Une femme;sql;Jamais
317;Data Scientist;Une femme;spark;Occasionnellement
317;Data Scientist;Une femme;spss;Jamais
317;Data Scientist;Une femme;c_java;Régulièrement
317;Data Scientist;Une femme;datastudio;Jamais
317;Data Scientist;Une femme;matlab;Jamais
318;Data Scientist;Un homme;python;Régulièrement
318;Data Scientist;Un homme;r;Jamais
318;Data Scientist;Un homme;sas;Jamais
318;Data Scientist;Un homme;powerBI;Jamais
318;Data Scientist;Un homme;tableau;Jamais
318;Data Scientist;Un homme;qlik;Jamais
318;Data Scientist;Un homme;excel;Jamais
318;Data Scientist;Un homme;sql;Occasionnellement
318;Data Scientist;Un homme;spark;Jamais
318;Data Scientist;Un homme;spss;Jamais
318;Data Scientist;Un homme;c_java;Jamais
318;Data Scientist;Un homme;datastudio;Jamais
318;Data Scientist;Un homme;matlab;Jamais
319;Data Scientist;Un homme;python;Régulièrement
319;Data Scientist;Un homme;r;Jamais
319;Data Scientist;Un homme;sas;Jamais
319;Data Scientist;Un homme;powerBI;Jamais
319;Data Scientist;Un homme;tableau;Jamais
319;Data Scientist;Un homme;qlik;Jamais
319;Data Scientist;Un homme;excel;Jamais
319;Data Scientist;Un homme;sql;Régulièrement
319;Data Scientist;Un homme;spark;Jamais
319;Data Scientist;Un homme;spss;Jamais
319;Data Scientist;Un homme;c_java;Jamais
319;Data Scientist;Un homme;datastudio;Jamais
319;Data Scientist;Un homme;matlab;Jamais
320;Data Engineer;Un homme;python;Régulièrement
320;Data Engineer;Un homme;r;Jamais
320;Data Engineer;Un homme;sas;Jamais
320;Data Engineer;Un homme;powerBI;Occasionnellement
320;Data Engineer;Un homme;tableau;Jamais
320;Data Engineer;Un homme;qlik;Jamais
320;Data Engineer;Un homme;excel;Régulièrement
320;Data Engineer;Un homme;sql;Régulièrement
320;Data Engineer;Un homme;spark;Jamais
320;Data Engineer;Un homme;spss;Jamais
320;Data Engineer;Un homme;c_java;Jamais
320;Data Engineer;Un homme;datastudio;Jamais
320;Data Engineer;Un homme;matlab;Jamais
322;Data Engineer;Un homme;python;Régulièrement
322;Data Engineer;Un homme;r;Jamais
322;Data Engineer;Un homme;sas;Jamais
322;Data Engineer;Un homme;powerBI;Jamais
322;Data Engineer;Un homme;tableau;Jamais
322;Data Engineer;Un homme;qlik;Jamais
322;Data Engineer;Un homme;excel;Occasionnellement
322;Data Engineer;Un homme;sql;Occasionnellement
322;Data Engineer;Un homme;spark;Jamais
322;Data Engineer;Un homme;spss;Jamais
322;Data Engineer;Un homme;c_java;Jamais
322;Data Engineer;Un homme;datastudio;Jamais
322;Data Engineer;Un homme;matlab;Jamais
323;Data Engineer;Un homme;python;Régulièrement
323;Data Engineer;Un homme;r;Jamais
